BE12288M1_2 No Flap Number of Rows = 1122
23 1.756234 0.189313 160000 -0.15541
23.5 1.754128 0.196345 160000 -0.16011
24 1.528923 0.269942 160000 -0.21203
24.5 1.567209 0.2639 160000 -0.20917
25 1.556289 0.277001 160000 -0.21908
25.5 1.649702 0.252287 160000 -0.20238
29.5 1.584962 0.379603 160000 -0.29986
30 1.603115 0.386796 160000 -0.29855
-30 -0.68436 0.32843 200000 0.06002
-29 -0.33598 0.250269 200000 -0.00409
-28.5 -0.32503 0.245854 200000 -0.00729
-28 -0.31402 0.241379 200000 -0.01049
-27.5 -0.30296 0.236827 200000 -0.01367
-26 -0.27024 0.223365 200000 -0.02323
-25.5 -0.25777 0.218869 200000 -0.026
-25 -0.24566 0.214708 200000 -0.02888
-24.5 -0.23368 0.210564 200000 -0.03173
-22.5 -0.19019 0.194942 200000 -0.04228
-22 -0.17942 0.191277 200000 -0.04367
-21.5 -0.17284 0.188801 200000 -0.04422
-21 -0.17678 0.18845 200000 -0.04175
-20.5 -0.19316 0.190267 200000 -0.03596
-20 -0.1754 0.185502 200000 -0.04062
-19.5 -0.15316 0.180304 200000 -0.04746
-19 -0.13347 0.175305 200000 -0.05381
-18 -0.24592 0.19646 200000 -0.04551
-17.5 -0.22887 0.191264 200000 -0.04757
-17 -0.2162 0.186784 200000 -0.04904
-16.5 -0.22164 0.185072 200000 -0.04598
-16 -0.22575 0.183219 200000 -0.04632
-15.5 -0.19136 0.174345 200000 -0.05401
-15 -0.15616 0.16665 200000 -0.06095
-14.5 -0.1213 0.15894 200000 -0.06906
-14 -0.1015 0.153519 200000 -0.08026
-13.5 -0.05788 0.143184 200000 -0.08461
-13 -0.02645 0.136386 200000 -0.09054
-12.5 -0.00771 0.13008 200000 -0.0985
-12 0.022388 0.123269 200000 -0.10026
-11.5 0.040185 0.118364 200000 -0.10223
-10.5 0.066756 0.108222 200000 -0.10594
-10 0.086632 0.103713 200000 -0.10617
-9.5 0.103328 0.099321 200000 -0.10815
-9 0.099068 0.098096 200000 -0.11635
-8.5 0.130069 0.090157 200000 -0.11437
-8 0.156372 0.085432 200000 -0.11451
-7.5 0.178721 0.081402 200000 -0.11619
-7 0.194913 0.078942 200000 -0.13118
-6.5 0.21845 0.0726 200000 -0.12964
-6 0.249183 0.068165 200000 -0.12859
-5.5 0.284366 0.064086 200000 -0.13297
-5 0.352105 0.056389 200000 -0.15434
-4.5 0.382977 0.053354 200000 -0.15165
-4 0.478192 0.044932 200000 -0.17483
-3.5 0.555298 0.036018 200000 -0.1874
-3 0.666624 0.024703 200000 -0.20749
-2.5 0.732107 0.0235 200000 -0.20964
-2 0.789054 0.022304 200000 -0.21095
-1.5 0.855514 0.021014 200000 -0.21288
-1 0.911606 0.020295 200000 -0.21352
-0.5 0.973649 0.019678 200000 -0.21433
0 1.029116 0.019295 200000 -0.21454
0.5 1.08945 0.018789 200000 -0.21515
1 1.143448 0.018716 200000 -0.21483
1.5 1.205614 0.018283 200000 -0.2156
2 1.257258 0.01815 200000 -0.21481
2.5 1.313006 0.018013 200000 -0.21493
3 1.363508 0.017117 200000 -0.21349
3.5 1.413305 0.017553 200000 -0.21242
4 1.468076 0.017817 200000 -0.21214
4.5 1.521466 0.017976 200000 -0.21157
5 1.56847 0.01827 200000 -0.20996
5.5 1.615015 0.018633 200000 -0.20833
6 1.660516 0.019026 200000 -0.20656
6.5 1.703385 0.019473 200000 -0.20435
7 1.742648 0.020034 200000 -0.20157
7.5 1.777107 0.020744 200000 -0.19803
8 1.804113 0.021611 200000 -0.19323
8.5 1.827573 0.022734 200000 -0.18805
9 1.839965 0.024437 200000 -0.18172
9.5 1.852752 0.026454 200000 -0.17602
10 1.864419 0.028775 200000 -0.17064
10.5 1.871112 0.031631 200000 -0.16523
11 1.878036 0.034742 200000 -0.16029
11.5 1.885368 0.038019 200000 -0.15572
12 1.891416 0.041535 200000 -0.15138
12.5 1.896853 0.045285 200000 -0.14739
13 1.901423 0.049305 200000 -0.14375
13.5 1.905554 0.053549 200000 -0.14045
14 1.909806 0.057954 200000 -0.13751
14.5 1.913262 0.062529 200000 -0.13484
15 1.916694 0.067195 200000 -0.13245
15.5 1.913675 0.072957 200000 -0.13053
16 1.912552 0.078539 200000 -0.12882
16.5 1.912532 0.08395 200000 -0.1273
17 1.90732 0.090278 200000 -0.12631
17.5 1.89735 0.097524 200000 -0.1259
18 1.888678 0.104543 200000 -0.12575
18.5 1.879321 0.11178 200000 -0.12612
19 1.863532 0.120467 200000 -0.12756
19.5 1.847905 0.12925 200000 -0.12954
20 1.831921 0.13815 200000 -0.13207
20.5 1.815211 0.147356 200000 -0.13531
21 1.799584 0.156526 200000 -0.13911
21.5 1.785373 0.165621 200000 -0.14342
22 1.771473 0.175008 200000 -0.14841
22.5 1.76297 0.183178 200000 -0.15304
23 1.762257 0.189502 200000 -0.15684
23.5 1.752586 0.198495 200000 -0.16276
24 1.75845 0.203347 200000 -0.16606
24.5 1.749731 0.21234 200000 -0.17259
25 1.759055 0.216404 200000 -0.17582
25.5 1.748635 0.225787 200000 -0.18314
26 1.736588 0.235942 200000 -0.19137
26.5 1.739934 0.241784 200000 -0.19657
27 1.730394 0.250827 200000 -0.20444
-30 -0.35674 0.259206 300000 0.002799
-29.5 -0.34665 0.254326 300000 -0.00053
-28.5 -0.32666 0.244672 300000 -0.0072
-28 -0.31514 0.240226 300000 -0.01027
-27.5 -0.30366 0.235939 300000 -0.01346
-27 -0.29217 0.231525 300000 -0.01662
-25 -0.24739 0.213588 300000 -0.02919
-24 -0.47053 0.262977 300000 0.001616
-23.5 -0.45134 0.257627 300000 -0.00241
-23 -0.43196 0.252265 300000 -0.00666
-22.5 -0.41255 0.246751 300000 -0.01091
-21 -0.18207 0.18786 300000 -0.04174
-20.5 -0.15719 0.181986 300000 -0.04749
-20 -0.13283 0.176643 300000 -0.0536
-19.5 -0.11011 0.171291 300000 -0.05925
-19 -0.08723 0.165972 300000 -0.06509
-18.5 -0.06687 0.160972 300000 -0.07133
-18 -0.05045 0.156312 300000 -0.07644
-17.5 -0.02442 0.150812 300000 -0.08092
-17 -0.00525 0.146701 300000 -0.08468
-16.5 0.01139 0.142754 300000 -0.08823
-16 0.008675 0.141867 300000 -0.09104
-15.5 0.026652 0.13644 300000 -0.09159
-14.5 0.05101 0.128717 300000 -0.09332
-14 0.04791 0.1253 300000 -0.09645
-13.5 0.068949 0.119125 300000 -0.09605
-13 0.083772 0.114746 300000 -0.09687
-12.5 -0.01783 0.127968 300000 -0.08888
-12 -0.0118 0.1235 300000 -0.09319
-11.5 0.008071 0.116973 300000 -0.09303
-11 0.028765 0.112379 300000 -0.09397
-10.5 0.038447 0.108062 300000 -0.09888
-10 0.051279 0.102099 300000 -0.10155
-9.5 0.079523 0.096941 300000 -0.1013
-9 0.101379 0.092527 300000 -0.10304
-8.5 0.119792 0.087887 300000 -0.10671
-8 0.122913 0.083387 300000 -0.1161
-7.5 0.156828 0.077481 300000 -0.11396
-7 0.18264 0.073623 300000 -0.11497
-5 0.449006 0.020821 300000 -0.20517
-4.5 0.472452 0.029839 300000 -0.19076
-4 0.578529 0.017269 300000 -0.2108
-3.5 0.635675 0.0175 300000 -0.21083
-3 0.696116 0.017079 300000 -0.21184
-2.5 0.755841 0.016425 300000 -0.21279
-2 0.815693 0.015948 300000 -0.21356
-1.5 0.874151 0.015707 300000 -0.21399
-1 0.933991 0.015012 300000 -0.21489
-0.5 0.991872 0.014884 300000 -0.21515
0 1.050098 0.014553 300000 -0.21564
0.5 1.107316 0.01439 300000 -0.21587
1 1.164653 0.014241 300000 -0.21601
1.5 1.219481 0.014173 300000 -0.2158
2 1.276915 0.014159 300000 -0.2161
2.5 1.331483 0.01407 300000 -0.21606
3 1.379829 0.013234 300000 -0.21466
3.5 1.43418 0.013493 300000 -0.21435
4 1.484604 0.013789 300000 -0.2134
4.5 1.534356 0.014095 300000 -0.21233
5 1.583399 0.014469 300000 -0.21119
5.5 1.630439 0.014892 300000 -0.20973
6 1.674794 0.01539 300000 -0.20783
6.5 1.716341 0.015991 300000 -0.2055
7 1.752905 0.016711 300000 -0.20233
7.5 1.780816 0.017592 300000 -0.19764
8 1.803618 0.018753 300000 -0.19234
8.5 1.824093 0.020236 300000 -0.18714
9 1.841145 0.022087 300000 -0.1819
9.5 1.854652 0.024351 300000 -0.17674
10 1.862823 0.027205 300000 -0.17137
10.5 1.871682 0.030262 300000 -0.16654
11 1.879858 0.033552 300000 -0.16202
11.5 1.886062 0.037142 300000 -0.15768
12 1.89129 0.041043 300000 -0.15369
12.5 1.896357 0.045143 300000 -0.15006
13 1.901668 0.049417 300000 -0.14682
13.5 1.90538 0.053986 300000 -0.14382
14 1.907313 0.058893 300000 -0.14106
14.5 1.911989 0.063761 300000 -0.1389
15 1.915582 0.068748 300000 -0.13682
15.5 1.915536 0.074201 300000 -0.13483
16 1.914036 0.080017 300000 -0.13324
16.5 1.912923 0.085915 300000 -0.13201
17 1.907978 0.092331 300000 -0.13099
17.5 1.900918 0.099185 300000 -0.13041
18 1.896235 0.105895 300000 -0.13029
18.5 1.887096 0.113239 300000 -0.13055
19 1.873297 0.121413 300000 -0.13148
19.5 1.858963 0.129878 300000 -0.13306
20 1.844651 0.138465 300000 -0.13523
20.5 1.827579 0.147629 300000 -0.13816
21 1.810466 0.157 300000 -0.14177
21.5 1.793598 0.166521 300000 -0.14606
22 1.776702 0.176217 300000 -0.15103
22.5 1.768245 0.184598 300000 -0.15573
23 1.75887 0.193033 300000 -0.16084
23.5 1.752503 0.201155 300000 -0.16616
24 1.749692 0.20836 300000 -0.1711
24.5 1.746743 0.215934 300000 -0.17662
25 1.750131 0.221572 300000 -0.18095
25.5 1.74863 0.228927 300000 -0.18673
26 1.750278 0.235359 300000 -0.19209
26.5 1.759288 0.239347 300000 -0.19574
27 1.753537 0.24787 300000 -0.20305
27.5 1.751747 0.255247 300000 -0.2097
28 1.755609 0.260892 300000 -0.21517
28.5 1.76088 0.265397 300000 -0.21997
29 1.736763 0.279799 300000 -0.23271
-30 -0.35836 0.258068 500000 0.003204
-29.5 -0.3477 0.253718 500000 -0.00015
-29 -0.33703 0.249154 500000 -0.00347
-28.5 -0.32635 0.244331 500000 -0.00673
-28 -0.31605 0.239253 500000 -0.01005
-27.5 -0.30667 0.234419 500000 -0.01352
-27 -0.29407 0.229897 500000 -0.01641
-26.5 -0.28185 0.225866 500000 -0.01956
-26 -0.26972 0.221653 500000 -0.02269
-25.5 -0.25773 0.21728 500000 -0.02577
-25 -0.24585 0.212743 500000 -0.02882
-24.5 -0.23495 0.20828 500000 -0.03202
-23 -0.43469 0.250732 500000 -0.00717
-22.5 -0.41505 0.245253 500000 -0.01076
-22 -0.39538 0.240024 500000 -0.01477
-21.5 -0.37573 0.234601 500000 -0.01883
-21 -0.35622 0.229008 500000 -0.02286
-20.5 -0.33689 0.223259 500000 -0.02682
-20 -0.3179 0.217128 500000 -0.03093
-19.5 -0.30003 0.21103 500000 -0.03526
-19 -0.28329 0.205052 500000 -0.03957
-17.5 -0.02884 0.149613 500000 -0.07733
-16.5 -0.18157 0.175909 500000 -0.05788
-16 -0.15915 0.16751 500000 -0.06578
-15.5 -0.13653 0.160266 500000 -0.06998
-15 -0.11812 0.155375 500000 -0.07122
-14.5 -0.10209 0.150483 500000 -0.0726
-14 -0.08712 0.144879 500000 -0.07464
-13.5 -0.0791 0.137409 500000 -0.07838
-13 -0.05781 0.132706 500000 -0.07944
-12.5 -0.03966 0.127826 500000 -0.08124
-12 -0.03043 0.120314 500000 -0.08519
-11.5 -0.00807 0.116009 500000 -0.08642
-11 -0.00618 0.110183 500000 -0.09337
-10.5 0.024098 0.104528 500000 -0.0924
-10 0.046484 0.100212 500000 -0.09401
-9.5 0.067004 0.095279 500000 -0.09684
-9 0.07038 0.088524 500000 -0.10456
-7.5 0.159738 0.018933 500000 -0.2016
-7 0.224764 0.016321 500000 -0.20574
-6.5 0.287676 0.014681 500000 -0.20805
-6 0.28191 0.034972 500000 -0.17297
-5.5 0.410156 0.012851 500000 -0.21068
-5 0.470035 0.012705 500000 -0.21124
-4.5 0.529863 0.012405 500000 -0.21191
-4 0.589597 0.012248 500000 -0.2125
-3.5 0.649104 0.012026 500000 -0.21307
-3 0.707718 0.012101 500000 -0.21339
-2.5 0.766926 0.011911 500000 -0.21397
-2 0.825524 0.011846 500000 -0.21435
-1.5 0.884831 0.011704 500000 -0.2149
-1 0.94311 0.011458 500000 -0.21534
-0.5 1.001415 0.011472 500000 -0.21565
0 1.059123 0.011252 500000 -0.21603
0.5 1.116628 0.011219 500000 -0.21627
1 1.172432 0.01119 500000 -0.21619
1.5 1.229114 0.011231 500000 -0.21639
2 1.284882 0.011226 500000 -0.21644
2.5 1.340442 0.011285 500000 -0.21654
3 1.39606 0.011185 500000 -0.21689
3.5 1.443056 0.010646 500000 -0.2152
4 1.494645 0.010966 500000 -0.2145
4.5 1.545061 0.01134 500000 -0.21364
5 1.593602 0.011774 500000 -0.21248
5.5 1.640177 0.012276 500000 -0.211
6 1.684302 0.012853 500000 -0.20913
6.5 1.724316 0.013531 500000 -0.20656
7 1.757441 0.014332 500000 -0.20273
7.5 1.786648 0.015318 500000 -0.1984
8 1.813288 0.016548 500000 -0.19399
8.5 1.836413 0.018095 500000 -0.18942
9 1.854148 0.020135 500000 -0.18453
9.5 1.868852 0.022587 500000 -0.17969
10 1.883499 0.025217 500000 -0.17522
10.5 1.895579 0.028173 500000 -0.1708
11 1.904727 0.031483 500000 -0.16643
11.5 1.913261 0.035007 500000 -0.16237
12 1.92295 0.038617 500000 -0.15876
12.5 1.930917 0.042566 500000 -0.15539
13 1.93746 0.046787 500000 -0.15223
13.5 1.941881 0.051374 500000 -0.14924
14 1.943815 0.056324 500000 -0.1464
14.5 1.950144 0.060907 500000 -0.14406
15 1.952273 0.066055 500000 -0.14179
15.5 1.948546 0.071945 500000 -0.13957
16 1.952276 0.077089 500000 -0.13792
16.5 1.951098 0.082901 500000 -0.13639
17 1.944502 0.089477 500000 -0.13509
17.5 1.942656 0.095529 500000 -0.13419
18 1.934573 0.102501 500000 -0.13361
18.5 1.921062 0.110339 500000 -0.13352
19 1.905131 0.118604 500000 -0.13397
19.5 1.890239 0.126894 500000 -0.13499
20 1.873172 0.135677 500000 -0.13674
20.5 1.856095 0.144612 500000 -0.13913
21 1.838604 0.153802 500000 -0.14224
22 1.806819 0.172405 500000 -0.15047
22.5 1.791044 0.181994 500000 -0.15558
23 1.781795 0.190498 500000 -0.16054
23.5 1.768221 0.199922 500000 -0.1665
24 1.763154 0.207813 500000 -0.17181
24.5 1.752564 0.216888 500000 -0.17826
25 1.750703 0.224279 500000 -0.18378
25.5 1.747348 0.231995 500000 -0.18981
26 1.747525 0.238673 500000 -0.1953
26.5 1.747401 0.245726 500000 -0.20124
27 1.748225 0.252442 500000 -0.20714
27.5 1.751201 0.258427 500000 -0.21267
28 1.757053 0.263471 500000 -0.2176
28.5 1.757011 0.27036 500000 -0.22411
29 1.758531 0.276727 500000 -0.23038
29.5 1.759787 0.283107 500000 -0.23682
30 1.767091 0.28722 500000 -0.2417
-21 -0.3614 0.22582 1000000 -0.0233
-20.5 -0.34154 0.220641 1000000 -0.02677
-20 -0.32172 0.215483 1000000 -0.03045
-19.5 -0.30202 0.210165 1000000 -0.03414
-19 -0.28244 0.204675 1000000 -0.03779
-18.5 -0.26346 0.198937 1000000 -0.04137
-18 -0.24459 0.192834 1000000 -0.04511
-17.5 -0.21973 0.184666 1000000 -0.05191
-17 -0.04059 0.144532 1000000 -0.07438
-16.5 -0.0259 0.141669 1000000 -0.07612
-16 -0.01405 0.139206 1000000 -0.07772
-15.5 -0.00475 0.136698 1000000 -0.07928
-9.5 -0.07149 0.017134 1000000 -0.20033
-9 -0.00964 0.015368 1000000 -0.20322
-8.5 0.051719 0.01397 1000000 -0.20536
-8 0.113411 0.012811 1000000 -0.20711
-7.5 0.174182 0.011996 1000000 -0.20831
-7 0.236318 0.010963 1000000 -0.20987
-6.5 0.296959 0.0104 1000000 -0.2108
-6 0.357847 0.009949 1000000 -0.21161
-5.5 0.418361 0.009511 1000000 -0.21241
-5 0.478854 0.009216 1000000 -0.2131
-4.5 0.538404 0.009134 1000000 -0.21353
-4 0.597794 0.009056 1000000 -0.214
-3.5 0.65772 0.008891 1000000 -0.21456
-3 0.716784 0.008867 1000000 -0.21495
-2.5 0.776095 0.008801 1000000 -0.21542
-2 0.835207 0.008756 1000000 -0.21587
-1.5 0.893601 0.008779 1000000 -0.2162
-1 0.952779 0.008667 1000000 -0.21672
0 1.06888 0.008648 1000000 -0.21736
0.5 1.125916 0.008726 1000000 -0.21755
1 1.183595 0.008747 1000000 -0.21788
1.5 1.240186 0.008841 1000000 -0.21805
2 1.296555 0.008937 1000000 -0.21821
2.5 1.352131 0.009057 1000000 -0.21828
3 1.406808 0.009198 1000000 -0.21826
3.5 1.461442 0.009244 1000000 -0.21845
4.5 1.560898 0.009299 1000000 -0.21661
5 1.610591 0.009755 1000000 -0.21571
5.5 1.65809 0.010284 1000000 -0.21445
6 1.703588 0.010863 1000000 -0.21286
6.5 1.746843 0.011475 1000000 -0.2109
7 1.784268 0.012207 1000000 -0.20787
7.5 1.812857 0.013221 1000000 -0.20334
8 1.837158 0.014592 1000000 -0.19847
8.5 1.863106 0.016036 1000000 -0.19425
9 1.887614 0.017694 1000000 -0.19016
9.5 1.909508 0.019636 1000000 -0.18603
10 1.927758 0.021955 1000000 -0.18178
10.5 1.948176 0.024221 1000000 -0.17806
11 1.96419 0.026906 1000000 -0.17411
11.5 1.977976 0.029835 1000000 -0.17018
12 1.989969 0.033066 1000000 -0.16641
12.5 1.999961 0.036594 1000000 -0.16276
13 2.008221 0.040443 1000000 -0.15929
13.5 2.014114 0.044654 1000000 -0.15597
14 2.024584 0.048538 1000000 -0.15326
14.5 2.029452 0.053096 1000000 -0.15044
15 2.032105 0.057953 1000000 -0.14776
15.5 2.036261 0.062738 1000000 -0.14541
16 2.034276 0.068318 1000000 -0.14307
16.5 2.028641 0.074372 1000000 -0.14088
17 2.023992 0.080446 1000000 -0.13906
17.5 2.013703 0.087332 1000000 -0.13747
18 1.998726 0.094874 1000000 -0.13617
18.5 1.981729 0.10291 1000000 -0.13542
19 1.964817 0.111094 1000000 -0.13524
19.5 1.946504 0.119542 1000000 -0.13559
20 1.93228 0.127633 1000000 -0.13653
20.5 1.917649 0.135948 1000000 -0.13811
21 1.901598 0.144576 1000000 -0.14033
21.5 1.889845 0.152651 1000000 -0.14292
22 1.87422 0.161566 1000000 -0.1464
22.5 1.862215 0.170081 1000000 -0.15027
23 1.847627 0.179188 1000000 -0.15496
23.5 1.834111 0.188276 1000000 -0.16012
24 1.82504 0.196569 1000000 -0.16524
24.5 1.810242 0.206143 1000000 -0.17158
25 1.799752 0.215041 1000000 -0.17783
25.5 1.793985 0.22304 1000000 -0.18376
26 1.783957 0.23208 1000000 -0.19075
26.5 1.773551 0.241355 1000000 -0.19818
27 1.771353 0.24875 1000000 -0.20443
27.5 1.7677 0.256514 1000000 -0.21118
28 1.763791 0.264378 1000000 -0.2182
28.5 1.759383 0.272341 1000000 -0.22552
29 1.759045 0.279271 1000000 -0.23214
29.5 1.760686 0.285569 1000000 -0.23842
30 1.759299 0.292682 1000000 -0.24552
-15.5 -0.21792 0.14498 3000000 -0.06212
-15 -0.1963 0.140604 3000000 -0.06478
-13 -0.27105 0.089329 3000000 -0.09244
-12 -0.35952 0.016399 3000000 -0.20039
-11.5 -0.2991 0.013801 3000000 -0.2039
-11 -0.23898 0.012492 3000000 -0.20562
-10.5 -0.17876 0.011557 3000000 -0.20686
-10 -0.11833 0.010806 3000000 -0.20789
-9.5 -0.05796 0.0102 3000000 -0.20876
-9 0.002565 0.009686 3000000 -0.20956
-8.5 0.063187 0.00925 3000000 -0.21028
-8 0.123719 0.008892 3000000 -0.21094
-7.5 0.184881 0.008369 3000000 -0.21183
-7 0.245872 0.007988 3000000 -0.21257
-6.5 0.306497 0.007718 3000000 -0.2132
-6 0.367238 0.007481 3000000 -0.21382
-5.5 0.428233 0.007173 3000000 -0.21455
-5 0.488748 0.00695 3000000 -0.2152
-4.5 0.549439 0.006729 3000000 -0.2159
-4 0.609799 0.006606 3000000 -0.21649
-3.5 0.66948 0.006586 3000000 -0.21695
-3 0.729702 0.006489 3000000 -0.21754
-2.5 0.789152 0.006489 3000000 -0.218
-2 0.848728 0.006463 3000000 -0.21851
-1.5 0.907789 0.006483 3000000 -0.21897
-1 0.967019 0.006482 3000000 -0.21948
-0.5 1.025378 0.006565 3000000 -0.21986
0 1.084291 0.006575 3000000 -0.22038
0.5 1.14216 0.00669 3000000 -0.22071
1 1.199418 0.006824 3000000 -0.221
1.5 1.255866 0.007025 3000000 -0.22115
2 1.311858 0.007231 3000000 -0.22128
2.5 1.367208 0.007468 3000000 -0.22132
3 1.422355 0.007697 3000000 -0.22136
3.5 1.477141 0.007921 3000000 -0.22139
4 1.531097 0.008162 3000000 -0.22134
4.5 1.584744 0.008369 3000000 -0.22136
5.5 1.68218 0.008771 3000000 -0.21958
6 1.727111 0.009479 3000000 -0.21793
6.5 1.771369 0.010141 3000000 -0.21619
7 1.813758 0.010794 3000000 -0.21411
7.5 1.853343 0.011446 3000000 -0.21152
8 1.884628 0.012257 3000000 -0.20739
8.5 1.914317 0.013263 3000000 -0.20327
9 1.943605 0.014403 3000000 -0.19941
9.5 1.965024 0.016073 3000000 -0.19465
10 1.991413 0.017629 3000000 -0.19099
10.5 2.015268 0.019434 3000000 -0.18725
11 2.037826 0.021431 3000000 -0.18362
11.5 2.057436 0.023697 3000000 -0.17984
12 2.075188 0.026191 3000000 -0.17612
12.5 2.092213 0.028796 3000000 -0.17254
13 2.105078 0.031887 3000000 -0.16884
13.5 2.112905 0.03553 3000000 -0.16499
14 2.122724 0.039163 3000000 -0.16166
14.5 2.124197 0.043692 3000000 -0.15795
15 2.118487 0.049062 3000000 -0.15411
15.5 2.1144 0.054502 3000000 -0.15084
16 2.111163 0.059923 3000000 -0.14792
16.5 2.106279 0.065686 3000000 -0.14527
17 2.100905 0.071633 3000000 -0.14296
17.5 2.09417 0.077796 3000000 -0.14091
18 2.087949 0.084074 3000000 -0.13928
18.5 2.07463 0.091345 3000000 -0.13787
19 2.063465 0.098397 3000000 -0.13688
19.5 2.053813 0.105396 3000000 -0.13636
20 2.044047 0.112487 3000000 -0.13626
20.5 2.03141 0.119965 3000000 -0.13656
21 2.022036 0.127138 3000000 -0.13734
21.5 2.007054 0.135233 3000000 -0.13878
22 1.997802 0.142562 3000000 -0.14057
22.5 1.981939 0.150944 3000000 -0.14313
23 1.970256 0.158846 3000000 -0.14607
23.5 1.960331 0.166576 3000000 -0.14942
24 1.948267 0.174778 3000000 -0.15345
24.5 1.935572 0.183206 3000000 -0.15806
25 1.927701 0.190845 3000000 -0.16265
25.5 1.91851 0.198686 3000000 -0.16773
26 1.908199 0.206858 3000000 -0.17335
26.5 1.896773 0.215387 3000000 -0.17955
27 1.884663 0.22419 3000000 -0.18626
27.5 1.873156 0.232991 3000000 -0.19328
28 1.86604 0.240908 3000000 -0.19992
28.5 1.858629 0.248931 3000000 -0.20688
29 1.852023 0.256793 3000000 -0.21394
29.5 1.84817 0.264005 3000000 -0.22069
30 1.839336 0.272452 3000000 -0.22863
